Rank_x,Player,Team_x,Age_x,Gp_x,W_x,L_x,Min_x,Pts,Fgm_x,Fga_x,Fg%,3Pm,3Pa,3P%,Ftm,Fta,Ft%,Oreb,Dreb,Reb,Ast,Tov,Stl,Blk,Pf,Fp,Dd2,Td3,Plus/Minus,Year_x,Rank_y,Team_y,Age_y,Gp_y,W_y,L_y,Min_y,Usg%,%Fgm,%Fga,%3Pm,%3Pa,%Ftm,%Fta,%Oreb,%Dreb,%Reb,%Ast,%Tov,%Stl,%Blk,%Blka,%Pf,%Pfd,%Pts,Pos_x,Body Fat %,Hand Length (Inches),Hand Width (Inches),Height W/O Shoes,Height W/ Shoes,Standing Reach,Weight (Lbs),Wingspan,Pos_y,Lane Agility Time,Shuttle Run,Three Quarter Sprint,Standing Vertical Leap,Max Vertical Leap,Max Bench Press,Unnamed: 8,Position,Fgm_y,Fga_y,Fgm.1,Fga.1,Fgm.2,Fga.2,Fgm.3,Fga.3,Fgm.4,Fga.4,Team,Startdate,Enddate,Injurylengthdays,Injurynotes,Injurytype,Year_y
367.0,LANCE STEPHENSON,IND,20.0,12.0,3.0,9.0,9.6,3.1,1.1,3.3,33.3,0.0,0.4,0.0,0.9,1.2,78.6,0.1,1.4,1.5,1.8,1.3,0.3,0.0,1.2,7.2,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.093,9.0,10.25,76.5,77.75,103.0,227.0,82.5,SG,11.39,,3.38,27.0,33.0,10.0,,,,,,,,,,,,,Lakers,2019-03-06,2019-03-12,6.0,activated from IL,,2019.0
367.0,LANCE STEPHENSON,IND,20.0,12.0,3.0,9.0,9.6,3.1,1.1,3.3,33.3,0.0,0.4,0.0,0.9,1.2,78.6,0.1,1.4,1.5,1.8,1.3,0.3,0.0,1.2,7.2,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.093,9.0,10.25,76.5,77.75,103.0,227.0,82.5,SG,11.39,,3.38,27.0,33.0,10.0,,,,,,,,,,,,,Lakers,2019-03-15,2019-03-17,2.0,activated from IL,,2019.0
367.0,LANCE STEPHENSON,IND,20.0,12.0,3.0,9.0,9.6,3.1,1.1,3.3,33.3,0.0,0.4,0.0,0.9,1.2,78.6,0.1,1.4,1.5,1.8,1.3,0.3,0.0,1.2,7.2,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.093,9.0,10.25,76.5,77.75,103.0,227.0,82.5,SG,11.39,,3.38,27.0,33.0,10.0,,,,,,,,,,,,,Lakers,2019-03-22,2019-04-09,18.0,activated from IL,,2019.0
315.0,LARRY SANDERS,MIL,22.0,60.0,28.0,32.0,14.5,4.3,1.9,4.5,43.3,0.0,0.0,0.0,0.5,0.8,56.0,1.0,2.0,3.0,0.3,0.6,0.4,1.2,2.0,12.4,1.0,0.0,-2.4,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF-C,0.046,9.75,11.0,81.25,82.5,112.0,222.4,89.75,PF-C,12.49,,3.27,25.5,28.0,7.0,,,,,,,,,,,,,,,,,,,
336.0,LAZAR HAYWARD,MIN,24.0,42.0,10.0,32.0,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-SF,0.075,9.25,9.5,76.5,77.75,102.0,225.8,84.75,SG-SF,10.87,,3.31,31.0,36.0,15.0,,,,,,,,,,,,,Timberwolves,2010-11-09,2010-12-17,38.0,activated from IL,,2010.0
336.0,LAZAR HAYWARD,MIN,24.0,42.0,10.0,32.0,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-SF,0.075,9.25,9.5,76.5,77.75,102.0,225.8,84.75,SG-SF,10.87,,3.31,31.0,36.0,15.0,,,,,,,,,,,,,Timberwolves,2010-12-18,2010-12-27,9.0,activated from IL,,2010.0
336.0,LAZAR HAYWARD,MIN,24.0,42.0,10.0,32.0,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-SF,0.075,9.25,9.5,76.5,77.75,102.0,225.8,84.75,SG-SF,10.87,,3.31,31.0,36.0,15.0,,,,,,,,,,,,,Timberwolves,2011-01-13,2011-01-17,4.0,activated from IL,,2011.0
336.0,LAZAR HAYWARD,MIN,24.0,42.0,10.0,32.0,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-SF,0.075,9.25,9.5,76.5,77.75,102.0,225.8,84.75,SG-SF,10.87,,3.31,31.0,36.0,15.0,,,,,,,,,,,,,Timberwolves,2011-01-19,2011-01-26,7.0,activated from IL,,2011.0
336.0,LAZAR HAYWARD,MIN,24.0,42.0,10.0,32.0,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-SF,0.075,9.25,9.5,76.5,77.75,102.0,225.8,84.75,SG-SF,10.87,,3.31,31.0,36.0,15.0,,,,,,,,,,,,,Timberwolves,2011-02-04,2011-02-14,10.0,activated from IL,,2011.0
336.0,LAZAR HAYWARD,MIN,24.0,42.0,10.0,32.0,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-SF,0.075,9.25,9.5,76.5,77.75,102.0,225.8,84.75,SG-SF,10.87,,3.31,31.0,36.0,15.0,,,,,,,,,,,,,Timberwolves,2011-02-16,2011-03-09,21.0,activated from IL,,2011.0
336.0,LAZAR HAYWARD,MIN,24.0,42.0,10.0,32.0,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-SF,0.075,9.25,9.5,76.5,77.75,102.0,225.8,84.75,SG-SF,10.87,,3.31,31.0,36.0,15.0,,,,,,,,,,,,,Thunder,2011-12-28,2012-03-02,65.0,activated from IL with throat injury,,2011.0
422.0,LUKE BABBITT,POR,22.0,24.0,11.0,13.0,5.7,1.5,0.6,2.3,27.3,0.1,0.7,18.8,0.1,0.4,33.3,0.3,1.0,1.3,0.3,0.3,0.1,0.1,0.6,3.5,1.0,0.0,-1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF-PF,0.056,8.5,10.0,79.5,80.75,104.5,217.8,83.25,SF-PF,10.98,,3.4,29.5,37.5,15.0,,,,,,,,,,,,,Blazers,2010-12-18,2011-03-07,79.0,activated from IL,,2010.0
422.0,LUKE BABBITT,POR,22.0,24.0,11.0,13.0,5.7,1.5,0.6,2.3,27.3,0.1,0.7,18.8,0.1,0.4,33.3,0.3,1.0,1.3,0.3,0.3,0.1,0.1,0.6,3.5,1.0,0.0,-1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF-PF,0.056,8.5,10.0,79.5,80.75,104.5,217.8,83.25,SF-PF,10.98,,3.4,29.5,37.5,15.0,,,,,,,,,,,,,Blazers,2011-04-03,2011-04-12,9.0,activated from IL,,2011.0
422.0,LUKE BABBITT,POR,22.0,24.0,11.0,13.0,5.7,1.5,0.6,2.3,27.3,0.1,0.7,18.8,0.1,0.4,33.3,0.3,1.0,1.3,0.3,0.3,0.1,0.1,0.6,3.5,1.0,0.0,-1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF-PF,0.056,8.5,10.0,79.5,80.75,104.5,217.8,83.25,SF-PF,10.98,,3.4,29.5,37.5,15.0,,,,,,,,,,,,,Blazers,2011-04-13,2011-04-16,3.0,activated from IL,,2011.0
422.0,LUKE BABBITT,POR,22.0,24.0,11.0,13.0,5.7,1.5,0.6,2.3,27.3,0.1,0.7,18.8,0.1,0.4,33.3,0.3,1.0,1.3,0.3,0.3,0.1,0.1,0.6,3.5,1.0,0.0,-1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF-PF,0.056,8.5,10.0,79.5,80.75,104.5,217.8,83.25,SF-PF,10.98,,3.4,29.5,37.5,15.0,,,,,,,,,,,,,Hawks,2017-11-30,2018-01-08,39.0,activated from IL,,2017.0
422.0,LUKE BABBITT,POR,22.0,24.0,11.0,13.0,5.7,1.5,0.6,2.3,27.3,0.1,0.7,18.8,0.1,0.4,33.3,0.3,1.0,1.3,0.3,0.3,0.1,0.1,0.6,3.5,1.0,0.0,-1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF-PF,0.056,8.5,10.0,79.5,80.75,104.5,217.8,83.25,SF-PF,10.98,,3.4,29.5,37.5,15.0,,,,,,,,,,,,,Heat,2018-04-04,2018-04-09,5.0,activated from IL,,2018.0
333.0,LUKE HARANGODY,CLE,23.0,49.0,29.0,20.0,13.1,3.9,1.6,4.2,38.3,0.3,1.3,24.2,0.4,0.5,73.1,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,10.0,1.0,0.0,-1.5,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.111,8.75,9.75,78.0,79.75,106.0,240.2,81.5,PF,11.83,,3.41,24.0,28.5,23.0,,,,,,,,,,,,,Cavaliers,2011-02-27,2012-01-27,334.0,activated from IL,,2011.0
333.0,LUKE HARANGODY,CLE,23.0,49.0,29.0,20.0,13.1,3.9,1.6,4.2,38.3,0.3,1.3,24.2,0.4,0.5,73.1,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,10.0,1.0,0.0,-1.5,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.111,8.75,9.75,78.0,79.75,106.0,240.2,81.5,PF,11.83,,3.41,24.0,28.5,23.0,,,,,,,,,,,,,Cavaliers,2012-02-03,2012-03-07,33.0,activated from IL,,2012.0
333.0,LUKE HARANGODY,CLE,23.0,49.0,29.0,20.0,13.1,3.9,1.6,4.2,38.3,0.3,1.3,24.2,0.4,0.5,73.1,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,10.0,1.0,0.0,-1.5,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.111,8.75,9.75,78.0,79.75,106.0,240.2,81.5,PF,11.83,,3.41,24.0,28.5,23.0,,,,,,,,,,,,,Cavaliers,2012-04-14,2012-04-15,1.0,activated from IL,,2012.0
333.0,LUKE HARANGODY,CLE,23.0,49.0,29.0,20.0,13.1,3.9,1.6,4.2,38.3,0.3,1.3,24.2,0.4,0.5,73.1,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,10.0,1.0,0.0,-1.5,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.111,8.75,9.75,78.0,79.75,106.0,240.2,81.5,PF,11.83,,3.41,24.0,28.5,23.0,,,,,,,,,,,,,Cavaliers,2012-04-18,2012-10-30,195.0,activated from IL,,2012.0
333.0,LUKE HARANGODY,CLE,23.0,49.0,29.0,20.0,13.1,3.9,1.6,4.2,38.3,0.3,1.3,24.2,0.4,0.5,73.1,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,10.0,1.0,0.0,-1.5,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.111,8.75,9.75,78.0,79.75,106.0,240.2,81.5,PF,11.83,,3.41,24.0,28.5,23.0,,,,,,,,,,,,,Cavaliers,2012-11-07,2012-11-11,4.0,activated from IL,,2012.0
251.0,MANNY HARRIS,CLE,21.0,54.0,7.0,47.0,17.3,5.9,2.0,5.4,37.4,0.6,1.7,37.0,1.3,1.7,76.3,0.7,1.9,2.6,1.6,1.2,0.6,0.1,1.2,12.4,1.0,0.0,-4.4,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.038,8.5,9.0,76.0,77.5,102.0,185.1,79.25,SG,,,,,,11.0,,,,,,,,,,,,,Cavaliers,2010-11-13,2010-11-19,6.0,activated from IL,,2010.0
251.0,MANNY HARRIS,CLE,21.0,54.0,7.0,47.0,17.3,5.9,2.0,5.4,37.4,0.6,1.7,37.0,1.3,1.7,76.3,0.7,1.9,2.6,1.6,1.2,0.6,0.1,1.2,12.4,1.0,0.0,-4.4,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.038,8.5,9.0,76.0,77.5,102.0,185.1,79.25,SG,,,,,,11.0,,,,,,,,,,,,,Cavaliers,2010-12-04,2010-12-05,1.0,activated from IL,,2010.0
251.0,MANNY HARRIS,CLE,21.0,54.0,7.0,47.0,17.3,5.9,2.0,5.4,37.4,0.6,1.7,37.0,1.3,1.7,76.3,0.7,1.9,2.6,1.6,1.2,0.6,0.1,1.2,12.4,1.0,0.0,-4.4,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.038,8.5,9.0,76.0,77.5,102.0,185.1,79.25,SG,,,,,,11.0,,,,,,,,,,,,,Cavaliers,2010-12-08,2011-02-16,70.0,activated from IL,,2010.0
251.0,MANNY HARRIS,CLE,21.0,54.0,7.0,47.0,17.3,5.9,2.0,5.4,37.4,0.6,1.7,37.0,1.3,1.7,76.3,0.7,1.9,2.6,1.6,1.2,0.6,0.1,1.2,12.4,1.0,0.0,-4.4,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.038,8.5,9.0,76.0,77.5,102.0,185.1,79.25,SG,,,,,,11.0,,,,,,,,,,,,,Cavaliers,2011-02-23,2012-03-19,390.0,activated from IL,,2011.0
251.0,MANNY HARRIS,CLE,21.0,54.0,7.0,47.0,17.3,5.9,2.0,5.4,37.4,0.6,1.7,37.0,1.3,1.7,76.3,0.7,1.9,2.6,1.6,1.2,0.6,0.1,1.2,12.4,1.0,0.0,-4.4,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.038,8.5,9.0,76.0,77.5,102.0,185.1,79.25,SG,,,,,,11.0,,,,,,,,,,,,,Mavericks,2017-03-13,2017-03-23,10.0,activated from IL,,2017.0
245.0,PATRICK PATTERSON,HOU,22.0,52.0,29.0,23.0,16.7,6.3,2.9,5.1,55.8,0.0,0.0,0.0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4.0,0.0,0.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.053,9.25,10.25,80.0,81.25,107.0,239.6,85.25,PF,11.14,,3.25,28.5,33.5,17.0,,,,,,,,,,,,,Rockets,2012-11-02,2012-12-22,50.0,activated from IL,,2012.0
245.0,PATRICK PATTERSON,HOU,22.0,52.0,29.0,23.0,16.7,6.3,2.9,5.1,55.8,0.0,0.0,0.0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4.0,0.0,0.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.053,9.25,10.25,80.0,81.25,107.0,239.6,85.25,PF,11.14,,3.25,28.5,33.5,17.0,,,,,,,,,,,,,Raptors,2014-03-31,2015-02-23,329.0,activated from IL,,2014.0
245.0,PATRICK PATTERSON,HOU,22.0,52.0,29.0,23.0,16.7,6.3,2.9,5.1,55.8,0.0,0.0,0.0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4.0,0.0,0.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.053,9.25,10.25,80.0,81.25,107.0,239.6,85.25,PF,11.14,,3.25,28.5,33.5,17.0,,,,,,,,,,,,,Raptors,2015-02-24,2016-03-20,390.0,activated from IL,,2015.0
245.0,PATRICK PATTERSON,HOU,22.0,52.0,29.0,23.0,16.7,6.3,2.9,5.1,55.8,0.0,0.0,0.0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4.0,0.0,0.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.053,9.25,10.25,80.0,81.25,107.0,239.6,85.25,PF,11.14,,3.25,28.5,33.5,17.0,,,,,,,,,,,,,Raptors,2016-03-25,2017-01-20,301.0,activated from IL,,2016.0
245.0,PATRICK PATTERSON,HOU,22.0,52.0,29.0,23.0,16.7,6.3,2.9,5.1,55.8,0.0,0.0,0.0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4.0,0.0,0.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.053,9.25,10.25,80.0,81.25,107.0,239.6,85.25,PF,11.14,,3.25,28.5,33.5,17.0,,,,,,,,,,,,,Raptors,2017-01-22,2017-02-12,21.0,activated from IL,,2017.0
245.0,PATRICK PATTERSON,HOU,22.0,52.0,29.0,23.0,16.7,6.3,2.9,5.1,55.8,0.0,0.0,0.0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4.0,0.0,0.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.053,9.25,10.25,80.0,81.25,107.0,239.6,85.25,PF,11.14,,3.25,28.5,33.5,17.0,,,,,,,,,,,,,Raptors,2017-02-14,2017-02-15,1.0,activated from IL,,2017.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2010-12-13,2010-12-17,4.0,activated from IL,,2010.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2010-12-29,2013-01-12,745.0,activated from IL,,2010.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2013-01-13,2014-10-29,654.0,activated from IL,,2013.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2015-04-05,2016-11-12,587.0,activated from IL,,2015.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2016-11-14,2016-11-18,4.0,activated from IL,,2016.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Thunder,2017-12-11,2017-12-29,18.0,activated from IL,,2017.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Thunder,2017-12-31,2019-04-10,465.0,activated from IL,,2017.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2019-11-14,2020-01-04,51.0,activated from IL,,2019.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2020-01-05,2020-01-10,5.0,activated from IL,,2020.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2020-01-30,2020-02-22,23.0,activated from IL,,2020.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2020-02-24,2021-01-25,336.0,activated from IL,,2020.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-01-29,2021-02-05,7.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-02-19,2021-03-30,39.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-04-01,2021-12-11,254.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-12-20,2021-12-25,5.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-03-29,2022-04-01,3.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-04-02,2022-04-10,8.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-10-26,2022-11-21,26.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-12-05,2022-12-15,10.0,activated from IL,,2022.0
