31944,2/24/21,Spurs, LaMarcus Aldridge,,activated from IL
31945,2/24/21,Timberwolves, Jarrett Culver,,activated from IL
31946,2/24/21,Bulls, Adam Mokoka,,activated from IL
31947,2/24/21,Kings, Glenn Robinson III,,activated from IL
31948,2/25/21,76ers, Seth Curry,,activated from IL
31949,2/25/21,Grizzlies, Dillon Brooks,,activated from IL
31950,2/25/21,Kings,, Jabari Parker,placed on IL with NBA health and safety protocols
31951,2/25/21,Knicks,, Elfrid Payton,placed on IL with right hamstring injury
31952,2/25/21,Nets, Timothe Luwawu-Cabarrot,,activated from IL
31953,2/25/21,Thunder,, Hamidou Diallo,placed on IL with sore right groin
31954,2/26/21,76ers,, Tobias Harris,placed on IL with bruised right knee
31955,2/26/21,Celtics, Kemba Walker,,activated from IL
31956,2/26/21,Grizzlies,, Justise Winslow,placed on IL with left hip injury
31957,2/26/21,Kings,, Tyrese Haliburton,placed on IL with sore left calf
31958,2/26/21,Kings, Jabari Parker,,activated from IL
31959,2/26/21,Lakers, Dennis Schröder,,activated from IL
31960,2/26/21,Pistons,, Frank Jackson,placed on IL with illness
31961,2/26/21,Pistons, Jerami Grant,,activated from IL
31962,2/26/21,Raptors,, Pascal Siakam,placed on IL with NBA health and safety protocols
31963,2/27/21,Grizzlies,, Grayson Allen,placed on IL with concussion
31964,2/27/21,Jazz,, Mike Conley Jr.,placed on IL with right hamstring injury
31965,2/27/21,Mavericks, Kristaps Porzingis,,activated from IL
31966,2/27/21,Nets,, Kyrie Irving,placed on IL with right shoulder injury
31967,2/27/21,Nuggets, P.J. Dozier,,activated from IL
31968,2/27/21,Thunder,, Darius Miller,placed on IL with stomach illness
31969,2/27/21,Spurs,, Quinndary Weatherspoon,placed on IL for conditioning
31970,2/28/21,Bucks, Jrue Holiday,,activated from IL
31971,2/28/21,Celtics,, Jaylen Brown,placed on IL with sore left knee
31972,2/28/21,Grizzlies, Justise Winslow,,activated from IL
31973,2/28/21,Grizzlies, Killian Tillie,,activated from IL
31974,2/28/21,Jazz, Mike Conley Jr.,,activated from IL
31975,2/28/21,Knicks,, Taj Gibson,placed on IL with sprained left ankle
31976,2/28/21,Nuggets,, R.J. Hampton,placed on IL with NBA health and safety protocols
31977,3/1/21,Nets,, Jeff Green,placed on IL with right shoulder injury
31978,3/1/21,Nets,, Timothe Luwawu-Cabarrot,placed on IL with sore right knee
31979,3/1/21,Nets, Kyrie Irving,,activated from IL
31980,3/1/21,Nuggets,, Facundo Campazzo,placed on IL with NBA health and safety protocols
31981,3/1/21,Nuggets,, Markus Howard,placed on IL with NBA health and safety protocols
31982,3/1/21,Nuggets, JaMychal Green,,activated from IL
31983,3/1/21,Spurs,, Keldon Johnson,placed on IL with conditioning
31984,3/2/21,Celtics, Jaylen Brown,,activated from IL
31985,3/2/21,Grizzlies,, Kyle Anderson,placed on IL with illness
31986,3/2/21,Hawks, Bogdan Bogdanovic,,activated from IL
31987,3/2/21,Knicks,, Derrick Rose,placed on IL with NBA health and safety protocols
31988,3/2/21,Lakers,, Marc Gasol,placed on IL with NBA health and safety protocols
31989,3/2/21,Raptors,, Fred VanVleet,placed on IL with NBA health and safety protocols
31990,3/2/21,Raptors,, Malachi Flynn,placed on IL with NBA health and safety protocols
31991,3/2/21,Raptors,, Ogugua Anunoby / O.G. Anunoby,placed on IL with NBA health and safety protocols
31992,3/2/21,Raptors,, Patrick McCaw,placed on IL with NBA health and safety protocols
31993,3/2/21,Spurs,, Derrick White,placed on IL with NBA health and safety protocols
31994,3/2/21,Spurs, Keldon Johnson,,activated from IL
31995,3/2/21,Spurs, Quinndary Weatherspoon,,activated from IL
31996,3/3/21,76ers, Tobias Harris,,activated from IL
31997,3/3/21,Grizzlies, Kyle Anderson,,activated from IL
31998,3/3/21,Hawks,, Clint Capela,placed on IL with right foot injury
31999,3/3/21,Lakers,, Alex Caruso,placed on IL with neck spasms
32000,3/3/21,Lakers,, LeBron James,placed on IL with sore left ankle
32001,3/3/21,Mavericks,, Luka Doncic,placed on IL with tightness in lower back
32002,3/3/21,Pistons,, Jerami Grant,placed on IL with bruised left quadricep
32003,3/3/21,Thunder, Darius Miller,,activated from IL
32004,3/3/21,Warriors,, Kelly Oubre Jr.,placed on IL with sprained left wrist
32005,3/3/21,Thunder,, Josh Hall,placed on IL with sore left knee
32006,3/4/21,Knicks, Elfrid Payton,,activated from IL
32007,3/4/21,Suns,, Cameron Johnson,placed on IL with NBA health and safety protocols
32008,3/4/21,Warriors,, Draymond Green,placed on IL with sore left ankle
32009,3/4/21,Bucks, Jaylen Adams,,activated from IL
32010,3/5/21,Pistons, Blake Griffin,,activated from IL
32011,3/10/21,Celtics, Marcus Smart,,activated from IL
32012,3/10/21,Hawks, Clint Capela,,activated from IL
32013,3/10/21,Kings, Tyrese Haliburton,,activated from IL
32014,3/10/21,Mavericks, Luka Doncic,,activated from IL
32015,3/10/21,Nets,, Blake Griffin,placed on IL with left knee injury
32016,3/10/21,Pistons, Frank Jackson,,activated from IL
32017,3/10/21,Pistons, Jerami Grant,,activated from IL
32018,3/10/21,Spurs,, LaMarcus Aldridge,placed on IL with NBA health and safety protocols
32019,3/10/21,Spurs, Derrick White,,activated from IL
32020,3/10/21,Spurs, Rudy Gay,,activated from IL
32021,3/10/21,Timberwolves,, Jordan McLaughlin,placed on IL with NBA health and safety protocols
32022,3/10/21,Warriors, Draymond Green,,activated from IL
32023,3/10/21,Warriors, Kelly Oubre Jr.,,activated from IL
32024,3/11/21,76ers,, Ben Simmons,placed on IL with NBA health and safety protocols
32025,3/11/21,76ers,, Joel Embiid,placed on IL with NBA health and safety protocols
32026,3/11/21,Bucks, Mamadi Diakite,,activated from IL
32027,3/11/21,Bulls,, Chandler Hutchison,placed on IL with right leg injury
32028,3/11/21,Bulls, Chandler Hutchison,,activated from IL
32029,3/11/21,Bulls, Lauri Markkanen,,activated from IL
32030,3/11/21,Bulls, Otto Porter Jr.,,activated from IL
32031,3/11/21,Cavaliers, Larry Nance Jr.,,activated from IL
32032,3/11/21,Celtics,, Romeo Langford,placed on IL with NBA health and safety protocols
32033,3/11/21,Grizzlies, Grayson Allen,,activated from IL
32034,3/11/21,Lakers,, Kostas Antetokounmpo,placed on IL with NBA health and safety protocols
32035,3/11/21,Lakers, Alex Caruso,,activated from IL
32036,3/11/21,Magic,, James Ennis III,placed on IL with left calf injury
32037,3/11/21,Magic, Aaron Gordon,,activated from IL
32038,3/11/21,Nets, Jeff Green,,activated from IL
32039,3/11/21,Nuggets, Facundo Campazzo,,activated from IL
32040,3/11/21,Pelicans,, J.J. Redick,placed on IL with right heel injury
32041,3/11/21,Pistons, Delon Wright,,activated from IL
32042,3/11/21,Rockets,, John Wall (Hildred),placed on IL with bruised left knee
32043,3/11/21,Rockets,, Rodions Kurucs,placed on IL with strained left oblique muscle
32044,3/11/21,Spurs, Devin Vassell,,activated from IL
32045,3/11/21,Thunder,, Darius Bazley,placed on IL with left shoulder injury
32046,3/12/21,76ers, Joel Embiid,,activated from IL
32047,3/12/21,Cavaliers,, Darius Garland,placed on IL with strained left groin
32048,3/12/21,Cavaliers,, Taurean Prince,placed on IL with left shoulder injury
32049,3/12/21,Cavaliers, Kevin Love,,activated from IL
32050,3/12/21,Lakers,, Jared Dudley,placed on IL with right knee injury
32051,3/12/21,Lakers, LeBron James,,activated from IL
32052,3/12/21,Nuggets,, JaMychal Green,placed on IL with stomach illness
32053,3/12/21,Nuggets, Markus Howard,,activated from IL
32054,3/12/21,Nuggets, Paul Millsap,,activated from IL
32055,3/12/21,Rockets,, Eric Gordon,placed on IL with strained right groin (out for season)
32056,3/12/21,Rockets,, P.J. Tucker,placed on IL with NBA health and safety protocols
32057,3/12/21,Thunder,, Shai Gilgeous-Alexander,placed on IL with bruised left quadricep
32058,3/13/21,76ers,, Joel Embiid,placed on IL with bone bruise in left knee
32059,3/13/21,Bucks, Jordan Nwora,,activated from IL
32060,3/13/21,Bulls,, Garrett Temple,placed on IL with sprained left ankle
32061,3/13/21,Cavaliers,, Matthew Dellavedova,placed on IL with appendectomy
32062,3/13/21,Clippers,, Patrick Beverley,placed on IL with sore right knee
32063,3/13/21,Knicks,, Elfrid Payton,placed on IL with right hamstring injury
32064,3/13/21,Nuggets,, Monte Morris,placed on IL with strained left quadriceps
32065,3/13/21,Nuggets, JaMychal Green,,activated from IL
32066,3/13/21,Pacers, Caris LeVert,,activated from IL
32067,3/14/21,76ers, Ben Simmons,,activated from IL
32068,3/14/21,Cavaliers, Darius Garland,,activated from IL
32069,3/14/21,Clippers,, Mfiondu Kabengele,placed on IL with NBA health and safety protocols
32070,3/14/21,Hawks,, Clint Capela,placed on IL with heel injury
32071,3/14/21,Hawks,, Onyeka Okongwu,placed on IL with right adductor injury
32072,3/14/21,Magic,, Evan Fournier,placed on IL with strained left groin
32073,3/14/21,Thunder,, Sviatoslav Mykhailiuk / Svi Mykhailiuk,placed on IL with NBA health and safety protocols
32074,3/14/21,Thunder, Shai Gilgeous-Alexander,,activated from IL
32075,3/15/21,Bucks,, Axel Toupane,placed on IL with NBA health and safety protocols
32076,3/15/21,Clippers,, Serge Ibaka,placed on IL with tightness in lower back
32077,3/15/21,Clippers, Mfiondu Kabengele,,activated from IL
32078,3/15/21,Grizzlies,, Justise Winslow,placed on IL with left hip injury
32079,3/15/21,Grizzlies, Sean McDermott,,activated from IL
32080,3/15/21,Mavericks,, Dwight Powell,placed on IL with illness
32081,3/15/21,Mavericks, Tyrell Terry,,activated from IL
32082,3/15/21,Nets, Timothe Luwawu-Cabarrot,,activated from IL
32083,3/15/21,Pacers,, Jeremy Lamb,placed on IL with sore left knee
32084,3/15/21,Pistons,, Wayne Ellington,placed on IL with strained right groin
32085,3/15/21,Spurs,, Keita Bates-Diop,placed on IL with strained right hamstring
32086,3/16/21,Blazers,, Keljin Blevins,placed on IL
32087,3/16/21,Blazers, C.J. McCollum,,activated from IL
32088,3/16/21,Bulls, Devon Dotson,,activated from IL
32089,3/16/21,Cavaliers,, Kevin Love,placed on IL with right calf injury
32090,3/16/21,Celtics,, Tristan Thompson,placed on IL with NBA health and safety protocols
32091,3/16/21,Mavericks,, James Johnson,placed on IL with NBA health and safety protocols
32092,3/16/21,Rockets,, David Nwaba,placed on IL with sprained right wrist (out for season)
32093,3/16/21,Rockets, John Wall (Hildred),,activated from IL
32094,3/16/21,Thunder, Sviatoslav Mykhailiuk / Svi Mykhailiuk,,activated from IL
32095,3/16/21,Timberwolves,, Jarrett Culver,placed on IL with left big toe injury
32096,3/17/21,Celtics,, Kemba Walker,placed on IL with left knee injury
32097,3/17/21,Grizzlies,, Sean McDermott,placed on IL
32098,3/17/21,Grizzlies, Justise Winslow,,activated from IL
32099,3/17/21,Kings,, Marvin Bagley III,placed on IL with fractured left hand
32100,3/17/21,Kings, Hassan Whiteside,,activated from IL
32101,3/17/21,Kings, Robert Woodard II,,activated from IL
32102,3/17/21,Mavericks, Dwight Powell,,activated from IL
32103,3/17/21,Raptors,, Jalen Harris,placed on IL
32104,3/17/21,Raptors, Fred VanVleet,,activated from IL
32105,3/17/21,Raptors, Malachi Flynn,,activated from IL
32106,3/17/21,Raptors, Pascal Siakam,,activated from IL
32107,3/17/21,Raptors, Patrick McCaw,,activated from IL
32108,3/17/21,Rockets, Christian Wood,,activated from IL
32109,3/17/21,Warriors,, Eric Paschall,placed on IL with NBA health and safety protocols
32110,3/17/21,Warriors,, James Wiseman,placed on IL with NBA health and safety protocols
32111,3/18/21,Blazers, Harry Giles III,,activated from IL
32112,3/18/21,Bulls,, Devon Dotson,placed on IL with NBA health and safety protocols
32113,3/18/21,Hawks, Clint Capela,,activated from IL
32114,3/18/21,Hawks, Onyeka Okongwu,,activated from IL
32115,3/18/21,Jazz,, Mike Conley Jr.,placed on IL with right hamstring injury
32116,3/18/21,Knicks,, Immanuel Quickley,placed on IL with sore left ankle
32117,3/18/21,Magic, Evan Fournier,,activated from IL
32118,3/18/21,Mavericks,, Willie Cauley-Stein,placed on IL with NBA health and safety protocols
32119,3/18/21,Nuggets, R.J. Hampton,,activated from IL
32120,3/18/21,Raptors, Ogugua Anunoby / O.G. Anunoby,,activated from IL
32121,3/19/21,76ers,, Seth Curry,placed on IL with sprained left ankle
32122,3/19/21,Cavaliers,, JaVale McGee,placed on IL with illness
32123,3/19/21,Celtics, Kemba Walker,,activated from IL
32124,3/19/21,Heat, Trevor Ariza,,activated from IL
32125,3/19/21,Hornets,, Cody Zeller,placed on IL with bursitis in left shoulder
32126,3/19/21,Jazz, Mike Conley Jr.,,activated from IL
32127,3/19/21,Kings,, Jahmi'us Ramsey,placed on IL with strained right hamstring
32128,3/19/21,Lakers, Kostas Antetokounmpo,,activated from IL
32129,3/19/21,Lakers, Marc Gasol,,activated from IL
32130,3/19/21,Magic,, Michael Carter-Williams,placed on IL with illness
32131,3/19/21,Pacers,, JaKarr Sampson,placed on IL with sore left knee
32132,3/19/21,Pacers, Jeremy Lamb,,activated from IL
32133,3/19/21,Pistons,, Rodney McGruder,placed on IL with sprained right elbow
32134,3/19/21,Timberwolves, Jarrett Culver,,activated from IL
32135,3/19/21,Wizards,, Davis Bertans,placed on IL with strained right calf
32136,3/20/21,Bucks, Axel Toupane,,activated from IL
32137,3/20/21,Bucks, P.J. Tucker,,activated from IL
32138,3/20/21,Hawks,, Brandon Goodwin,placed on IL with illness
32139,3/20/21,Lakers,, Marc Gasol,placed on IL with conditioning
32140,3/20/21,Warriors,, Kevon Looney,placed on IL with NBA health and safety protocols
32141,3/21/21,Cavaliers, JaVale McGee,,activated from IL
32142,3/21/21,Hawks, Brandon Goodwin,,activated from IL
32143,3/21/21,Hornets,, LaMelo Ball,placed on IL with fractured right wrist
32144,3/21/21,Knicks, Immanuel Quickley,,activated from IL
32145,3/21/21,Knicks, Mitchell Robinson,,activated from IL
32146,3/21/21,Lakers,, LeBron James,placed on IL with right high ankle sprain
32147,3/21/21,Lakers, Marc Gasol,,activated from IL
32148,3/21/21,Magic,, Mohamed Bamba / Mo Bamba,placed on IL with right big toe injury
32149,3/21/21,Magic,, Terrence Ross,placed on IL with sore right knee
32150,3/21/21,Magic, James Ennis III,,activated from IL
32151,3/21/21,Magic, Michael Carter-Williams,,activated from IL
32152,3/21/21,Nets, Blake Griffin,,activated from IL
32153,3/21/21,Nuggets,, Greg Whittington,placed on IL with sore left knee
32154,3/21/21,Pacers, JaKarr Sampson,,activated from IL
32155,3/21/21,Rockets,, D.J. Augustine,placed on IL with stomach illness
32156,3/21/21,Suns, Cameron Johnson,,activated from IL
32157,3/21/21,Warriors, Kevon Looney,,activated from IL
32158,3/22/21,Bucks,, Giannis Antetokounmpo,placed on IL with sprained left knee
32159,3/22/21,Bulls, Devon Dotson,,activated from IL
32160,3/22/21,Celtics,, Kemba Walker,placed on IL with left knee injury
32161,3/22/21,Hawks, De'Andre Hunter,,activated from IL
32162,3/22/21,Knicks, Derrick Rose,,activated from IL
32163,3/22/21,Pacers,, Malcolm Brogdon,placed on IL with sore lower back
32164,3/22/21,Pacers,, Myles Turner,placed on IL with sprained left ankle
32165,3/22/21,Raptors, Jalen Harris,,activated from IL
32166,3/22/21,Rockets,, Victor Oladipo,placed on IL with right quadricep injury
32167,3/22/21,Rockets, D.J. Augustine,,activated from IL
32168,3/23/21,Blazers,, Anfernee Simons,placed on IL with NBA health and safety protocols
32169,3/23/21,Blazers,, Nassir Little,placed on IL with NBA health and safety protocols
32170,3/23/21,Blazers, Keljin Blevins,,activated from IL
32171,3/23/21,Celtics, Kemba Walker,,activated from IL
32172,3/23/21,Knicks, Elfrid Payton,,activated from IL
32173,3/23/21,Magic,, Chasson Randle,placed on IL with left groin injury
32174,3/23/21,Mavericks, James Johnson,,activated from IL
32175,3/23/21,Nets,, Alize Johnson,placed on IL with NBA health and safety protocols
32176,3/23/21,Suns,, Abdel Nader,placed on IL with sore right knee
32177,3/23/21,Warriors,, Stephen Curry,placed on IL with bruised tailbone
32178,3/23/21,Warriors, Eric Paschall,,activated from IL
32179,3/23/21,Warriors, James Wiseman,,activated from IL
32180,3/24/21,Bucks,, Bryn Forbes,placed on IL with toe injury
32181,3/24/21,Bucks, Giannis Antetokounmpo,,activated from IL
32182,3/24/21,Bulls, Garrett Temple,,activated from IL
32183,3/24/21,Cavaliers,, Collin Sexton,placed on IL with right hamstring injury
32184,3/24/21,Hornets, Cody Zeller,,activated from IL
32185,3/24/21,Kings, Chimezie Metu,,activated from IL
32186,3/24/21,Magic, Chasson Randle,,activated from IL
32187,3/24/21,Magic, Mohamed Bamba / Mo Bamba,,activated from IL
32188,3/24/21,Nets,, Landry Shamet,placed on IL with sprained right ankle
32189,3/24/21,Nets, Alize Johnson,,activated from IL
32190,3/24/21,Pacers, Malcolm Brogdon,,activated from IL
32191,3/24/21,Pacers, Myles Turner,,activated from IL
32192,3/24/21,Pistons, Wayne Ellington,,activated from IL
32193,3/24/21,Raptors,, Patrick McCaw,placed on IL with left knee injury
32194,3/24/21,Thunder,, Shai Gilgeous-Alexander,placed on IL with plantar fasciitis in right foot (out for season)
32195,3/24/21,Timberwolves, Jordan McLaughlin,,activated from IL
32196,3/25/21,76ers, Seth Curry,,activated from IL
32197,3/25/21,Blazers, Anfernee Simons,,activated from IL
32198,3/25/21,Blazers, Nassir Little,,activated from IL
32199,3/25/21,Celtics,, Semi Ojeleye,placed on IL with left side injury
32200,3/25/21,Heat,, K.Z. Okpala,placed on IL with NBA health and safety protocols
32201,3/25/21,Knicks,, Reggie Bullock,placed on IL with sprained right ankle
32202,3/25/21,Spurs, LaMarcus Aldridge,,activated from IL
32203,3/25/21,Thunder, Meyers Leonard,,activated from IL
32204,3/25/21,76ers,, Ignas Brazdeikis / Iggy Brazdeikis,placed on IL with NBA health and safety protocols
32205,3/25/21,Hawks,, Louis Williams / Lou Williams,placed on IL with NBA health and safety protocols
32206,3/26/21,Blazers,, Damian Lillard,placed on IL with bruised left knee
32207,3/26/21,Blazers, Jusuf Nurkic,,activated from IL
32208,3/26/21,Bucks,, Bobby Portis,placed on IL with NBA health and safety protocols
32209,3/26/21,Bucks,, P.J. Tucker,placed on IL with strained left calf
32210,3/26/21,Bucks, Bryn Forbes,,activated from IL
32211,3/26/21,Cavaliers,, Isaiah Hartenstein,placed on IL with NBA health and safety protocols
32212,3/26/21,Celtics,, Evan Fournier,placed on IL with NBA health and safety protocols
32213,3/26/21,Grizzlies, Sean McDermott,,activated from IL
32214,3/26/21,Hawks,, De'Andre Hunter,placed on IL with sore right knee
32215,3/26/21,Jazz,, Matt Thomas,placed on IL with NBA health and safety protocols
32216,3/26/21,Magic,, Jeff Teague,placed on IL with NBA health and safety protocols
32217,3/26/21,Magic,, Otto Porter Jr.,placed on IL with NBA health and safety protocols
32218,3/26/21,Magic,, R.J. Hampton,placed on IL with NBA health and safety protocols
32219,3/26/21,Magic,, Wendell Carter Jr.,placed on IL with NBA health and safety protocols
32220,3/26/21,Mavericks,, Luka Doncic,placed on IL with tightness in lower back
32221,3/26/21,Mavericks,, Nicolo Melli,placed on IL with NBA health and safety protocols
32222,3/26/21,Nuggets,, Aaron Gordon,placed on IL with NBA health and safety protocols
32223,3/26/21,Nuggets,, Gary Clark Jr.,placed on IL with NBA health and safety protocols
32224,3/26/21,Nuggets,, JaVale McGee,placed on IL with NBA health and safety protocols
32225,3/26/21,Pelicans,, James Johnson,placed on IL with NBA health and safety protocols
32226,3/26/21,Pelicans,, Wesley Iwundu / Wes Iwundu,placed on IL with NBA health and safety protocols
32227,3/26/21,Pistons,, Dennis Smith Jr.,placed on IL with spine injury
32228,3/26/21,Pistons, Hamidou Diallo,,activated from IL
32229,3/26/21,Pistons, Rodney McGruder,,activated from IL
32230,3/26/21,Raptors,, DeAndre' Bembry,placed on IL with NBA health and safety protocols
32231,3/26/21,Raptors,, Paul Watson,placed on IL with NBA health and safety protocols
32232,3/26/21,Rockets,, Kelly Olynyk,placed on IL with NBA health and safety protocols
32233,3/26/21,Timberwolves,, Josh Okogie,placed on IL with NBA health and safety protocols
32234,3/27/21,Blazers,, Nassir Little,placed on IL with sprained right thumb
32235,3/27/21,Cavaliers,, Jarrett Allen,placed on IL with concussion
32236,3/27/21,Cavaliers, Collin Sexton,,activated from IL
32237,3/27/21,Cavaliers, Isaiah Hartenstein,,activated from IL
32238,3/27/21,Celtics,, Kemba Walker,placed on IL with left knee injury
32239,3/27/21,Clippers,, Rajon Rondo,placed on IL with right adductor injury
32240,3/27/21,Clippers, Patrick Beverley,,activated from IL
32241,3/27/21,Jazz,, Mike Conley Jr.,placed on IL with right hamstring injury
32242,3/27/21,Jazz, Matt Thomas,,activated from IL
32243,3/27/21,Knicks,, Julius Randle,placed on IL with left thigh injury
32244,3/27/21,Knicks,, Terrance Ferguson,placed on IL with NBA health and safety protocols
32245,3/27/21,Mavericks,, Luka Doncic,placed on IL with illness
32246,3/27/21,Mavericks, Nicolo Melli,,activated from IL
32247,3/27/21,Pelicans,, Jaxson Hayes,placed on IL with sprained right wrist
32248,3/27/21,Pelicans,, Lonzo Ball,placed on IL with right hip flexor injury
32249,3/27/21,Pelicans, James Johnson,,activated from IL
32250,3/27/21,Pelicans, Wesley Iwundu / Wes Iwundu,,activated from IL
32251,3/27/21,Pistons,, Hamidou Diallo,placed on IL with right groin injury
32252,3/27/21,Pistons,, Rodney McGruder,placed on IL with sprained right elbow (out for season)
32253,3/27/21,Rockets, Kelly Olynyk,,activated from IL
32254,3/27/21,Thunder,, Tony Bradley,placed on IL with NBA health and safety protocols
32255,3/27/21,Thunder, Josh Hall,,activated from IL
32256,3/27/21,Magic, Jeff Teague,,activated from IL
32257,3/28/21,Blazers, Damian Lillard,,activated from IL
32258,3/28/21,Jazz, Mike Conley Jr.,,activated from IL
32259,3/28/21,Kings,, Hassan Whiteside,placed on IL with sore right knee
32260,3/28/21,Knicks,, Mitchell Robinson,placed on IL with fractured right foot (out for season)
32261,3/28/21,Magic, Otto Porter Jr.,,activated from IL
32262,3/28/21,Magic, R.J. Hampton,,activated from IL
32263,3/28/21,Magic, Wendell Carter Jr.,,activated from IL
32264,3/28/21,Mavericks, Luka Doncic,,activated from IL
32265,3/28/21,Nuggets, Aaron Gordon,,activated from IL
32266,3/28/21,Nuggets, JaVale McGee,,activated from IL
32267,3/28/21,Raptors,, Jalen Harris,placed on IL with right hip pointer
32268,3/28/21,Raptors,, Kyle Lowry,placed on IL with sore right foot
32269,3/28/21,Thunder,, Luguentz Dort,placed on IL with concussion
32270,3/28/21,Knicks, Terrance Ferguson,,activated from IL
32271,3/28/21,Spurs, Marquese Chriss,,activated from IL
32272,3/29/21,Bulls,, Coby White,placed on IL with cervical injury
32273,3/29/21,Cavaliers,, Larry Nance Jr.,placed on IL with illness
32274,3/29/21,Cavaliers, Taurean Prince,,activated from IL
32275,3/29/21,Celtics,, Jaylen Brown,placed on IL with bruised left hip
32276,3/29/21,Celtics, Evan Fournier,,activated from IL
32277,3/29/21,Celtics, Kemba Walker,,activated from IL
32278,3/29/21,Grizzlies,, Justise Winslow,placed on IL with right thigh injury
32279,3/29/21,Jazz,, Juwan Morgan,placed on IL with left calf injury
32280,3/29/21,Knicks, Julius Randle,,activated from IL
32281,3/29/21,Knicks, Reggie Bullock,,activated from IL
32282,3/29/21,Nets,, LaMarcus Aldridge,placed on IL with conditioning
32283,3/29/21,Pacers,, Doug McDermott,placed on IL with sprained right ankle
32284,3/29/21,Pelicans, Jaxson Hayes,,activated from IL
32285,3/29/21,Pistons, Hamidou Diallo,,activated from IL
32286,3/29/21,Raptors, Kyle Lowry,,activated from IL
32287,3/29/21,Rockets, Avery Bradley,,activated from IL
32288,3/29/21,Spurs,, Lonnie Walker IV,placed on IL with right wrist injury
32289,3/29/21,Thunder, Tony Bradley,,activated from IL
32290,3/29/21,Warriors,, Eric Paschall,placed on IL with sore left wrist
32291,3/29/21,Warriors, Stephen Curry,,activated from IL
32292,3/29/21,Wizards,, Bradley Beal,placed on IL with bruised right hip
32293,3/29/21,Rockets,, Christian Wood,placed on IL with illness
32294,3/29/21,Spurs,, Gorgui Dieng,placed on IL
32295,3/30/21,76ers, Ignas Brazdeikis / Iggy Brazdeikis,,activated from IL
32296,3/30/21,Clippers,, Paul George,placed on IL with sore right foot
32297,3/30/21,Hawks, Louis Williams / Lou Williams,,activated from IL
32298,3/30/21,Magic, Terrence Ross,,activated from IL
32299,3/30/21,Nuggets, Gary Clark Jr.,,activated from IL
32300,3/30/21,Nuggets, Greg Whittington,,activated from IL
32301,3/30/21,Spurs,, Trey Lyles,placed on IL with sprained right ankle (out for season)
32302,3/30/21,Suns,, Frank Kaminsky,placed on IL with NBA health and safety protocols
32303,3/30/21,Wizards,, Daniel Gafford,placed on IL with sprained right ankle
32304,3/30/21,Wizards,, Raulzinho Neto / Raul Neto,placed on IL with rib injury
32305,3/31/21,Blazers,, Keljin Blevins,placed on IL
32306,3/31/21,Bulls,, Garrett Temple,placed on IL with strained right hamstring
32307,3/31/21,Bulls,, Zach LaVine,placed on IL with sprained right ankle
32308,3/31/21,Celtics, Jaylen Brown,,activated from IL
32309,3/31/21,Grizzlies,, Grayson Allen,placed on IL with sore left hip
32310,3/31/21,Hawks,, John Collins (Martin),placed on IL with sprained left ankle
32311,3/31/21,Kings, Jahmi'us Ramsey,,activated from IL
32312,3/31/21,Knicks,, Derrick Rose,placed on IL with sore left ankle
32313,3/31/21,Pacers,, Jeremy Lamb,placed on IL with toe injury
32314,3/31/21,Pacers, Doug McDermott,,activated from IL
32315,3/31/21,Pistons,, Sekou Doumbouya,placed on IL with migraine headache
32316,3/31/21,Rockets,, John Wall (Hildred),placed on IL with left knee injury
32317,3/31/21,Rockets, Christian Wood,,activated from IL
32318,3/31/21,Spurs, Gorgui Dieng,,activated from IL
32319,3/31/21,Thunder,, Aleksej Pokusevski,placed on IL with NBA health and safety protocols
32320,4/1/21,Bucks, Rodions Kurucs,,activated from IL
32321,4/1/21,Cavaliers, Kevin Love,,activated from IL
32322,4/1/21,Cavaliers, Matthew Dellavedova,,activated from IL
32323,4/1/21,Clippers,, Patrick Beverley,placed on IL with sore right knee
32324,4/1/21,Clippers, Paul George,,activated from IL
32325,4/1/21,Heat,, Goran Dragic,placed on IL with lower back spasms
32326,4/1/21,Heat, Victor Oladipo,,activated from IL
32327,4/1/21,Lakers,, Andre Drummond,placed on IL with right big toe injury
32328,4/1/21,Nets,, Blake Griffin,placed on IL with left knee injury
32329,4/1/21,Nets,, James Harden,placed on IL with right hamstring injury
32330,4/1/21,Nets, LaMarcus Aldridge,,activated from IL
32331,4/1/21,Nets, Landry Shamet,,activated from IL
32332,4/1/21,Pelicans,, Brandon Ingram,placed on IL with right toe inflammation
32333,4/1/21,Pelicans,, Zion Williamson,placed on IL with sprained right thumb
32334,4/1/21,Pistons,, Hamidou Diallo,placed on IL with right groin injury
32335,4/1/21,Pistons, Dennis Smith Jr.,,activated from IL
32336,4/1/21,Pistons, Sekou Doumbouya,,activated from IL
32337,4/1/21,Raptors, DeAndre' Bembry,,activated from IL
32338,4/1/21,Spurs,, Gorgui Dieng,placed on IL with sprained right shoulder
32339,4/1/21,Thunder, Aleksej Pokusevski,,activated from IL
32340,4/1/21,Wizards, Raulzinho Neto / Raul Neto,,activated from IL
32341,4/2/21,Blazers, Keljin Blevins,,activated from IL
32342,4/2/21,Bucks, Bobby Portis,,activated from IL
32343,4/2/21,Bulls, Coby White,,activated from IL
32344,4/2/21,Bulls, Zach LaVine,,activated from IL
32345,4/2/21,Grizzlies, Grayson Allen,,activated from IL
32346,4/2/21,Hawks,, Trae Young,placed on IL with sore left knee
32347,4/2/21,Heat, Goran Dragic,,activated from IL
32348,4/2/21,Hornets,, Malik Monk,placed on IL with sore right foot / sprained right ankle
